extras,language,name,quantity,scryfall_id
"","en","Scab-Clan Giant","3","68aa496d-15c0-4da0-b3c9-4bb7e57d9a31"
"","en","Boartusk Liege","1","0f28e081-7994-468d-8505-9981b90c001c"
"","en","Ulasht, the Hate Seed","1","002fe870-eae5-42cc-a44c-32906f60719e"
"","en","Arcbound Shikari","4","8d54c510-19bf-4da4-a51b-1caadf960654"
"","en","Martial Glory","9","9bf662e7-e63f-40c2-b163-1ebce47d8696"
"","en","Heartwarming Redemption","2","af569235-f5cb-4e3e-ba77-c1c429ed0a60"
"","en","Boros Challenger","1","545f3a30-7984-4046-8a14-51bc9cbc3fe0"
"","en","Jor Kadeen, the Prevailer","1","576d86b5-2541-4ebc-8992-73248af7c805"
"","en","Odric, Blood-Cursed","1","81a79f5f-a65a-4b43-b58c-cdfa09cc7855"
"","en","Feather, the Redeemed","2","e4a2d2c6-8eaa-4760-b620-921b807baa2e"
"","en","General Ferrous Rokiric","1","600dca0f-5964-45e7-86df-f16a5b4a0106"
"","en","Blackblade Reforged","3","240448cd-c308-49ae-9e4b-0c35adc59fba"
"","en","Scroll of the Masters","2","d6c7f24e-5ead-4b32-a804-4c89929508f6"
"","en","Hewed Stone Retainers","1","250bc19c-b882-42ae-b516-fe876d0d047d"
"","en","Blade of the Bloodchief","1","0c80fbef-ad13-4ff1-92ae-f8363ed5c6ab"
"","en","Trailblazer's Boots","4","afeb5a30-016a-465f-bdf0-e2df2d1bef8c"
"","en","Spidersilk Net","4","9561b47c-b863-463a-8a10-56fede2cb42c"
"","en","Grappling Hook","4","acfbfddd-1535-477d-8bf4-5afd2648ac81"
"","en","Necropede","1","8d2e522b-e6f8-4fae-8c08-ce2bb8bed04f"
"","en","Wandering Archaic // Explore the Vastlands","1","18a2bdc8-b705-4eb5-b3a5-ff2e2ab8f312"
"","en","Introduction to Prophecy","4","7820923e-bad2-4d6a-92b3-97b9737d2ca9"
"","en","Environmental Sciences","4","46b394fc-a99c-44e7-9226-da0699167541"
"","en","Campus Guide","1","87a9a8a2-de81-441b-b501-418311b677f7"
"","en","Scrap Trawler","1","bf1e1b54-2f97-4d33-807a-99ca38f21777"
"","en","Lifecrafter's Bestiary","3","457d1102-9ba7-47d1-bced-cc8a28e38ad9"
"","en","Watchful Automaton","3","138b5fde-417d-4860-aca9-eae7f78b5768"
"","en","Darksteel Juggernaut","1","22c4148a-477d-419e-8d6b-5d558048e0db"
"","en","Contagion Engine","1","dce72636-08e4-484e-ad81-4d1597a31ffb"
"","en","Contagion Clasp","1","7fafcefa-d33c-4d73-b3b7-2930f28b845e"
"","en","Dragon Blood","4","d0712389-bc0c-4654-90e6-741387d84213"
"","en","Heart-Piercer Bow","2","e262f723-0e0b-44a4-bfc6-f48f17a805d9"
"","en","Spinning Wheel","3","070ff479-9d87-4ab6-aaaa-e96b9df0bac4"
"","en","Shambling Suit","1","1100b898-31a8-4fdf-a54f-a1470ec032f3"
"","en","Arcane Signet","3","1bf50ef8-e7e8-4099-ba91-0d7c31b04541"
"","en","Trigon of Rage","3","1135f3b7-8c6b-47ff-b895-b7127836b0bf"
"","en","Trigon of Mending","4","241142e0-3a79-4bce-8535-18ae7e392f5e"
"","en","Chief of the Foundry","1","bf306f7f-b231-4343-807c-083df8b90c87"
"","en","Meteor Golem","1","14e17f8c-c705-43ab-ae1a-cde48aceca0a"
"","en","Sword of Kaldra","1","3a665bff-b57a-450c-9310-932b0686a03e"
"","en","Staff of Nin","2","4eca883f-4e6e-4ccc-ad69-a706e24ee151"
"","en","Dragon's Hoard","1","36b6f0a8-b6c2-49fc-880c-01ad63213271"
"","en","Seer's Sundial","1","491b8613-d5cd-4749-9c1b-d27a388c616a"
"","en","Steel Overseer","1","3f1b0b1f-a152-4bc8-923c-1b3a7f151295"
"","en","Tome of the Guildpact","6","95e307d4-7e5f-4f00-869e-da0e7abbf27f"
"","en","Stoneforge Masterwork","6","ae5b78f5-6a49-4433-a42b-5abf5ea60919"
"","en","Angelheart Vial","2","4cf1fe7a-eb30-4252-bada-ce3f8096e091"
"","en","Steel Seraph","1","1b6ef5f5-4058-4f89-a573-9e2da87a9f2e"
"","en","Burnished Hart","4","98c3f711-7191-4621-b36e-6c1e281216e2"
"","en","Staff of Domination","4","fde838c8-2f32-4e7d-a236-0bc42dd7abd9"
"","en","Thought Vessel","1","10e9cbf2-99ed-4f70-8744-b9a08a5f5f42"
"","en","Mask of Memory","4","ba275c02-8581-46a0-9c7c-8baa0fdb4982"
"","en","Mask of Avacyn","7","0aa1b193-c80e-4026-bd82-f16314e14431"
"","en","Foundry Inspector","1","412d8300-926a-4f94-9edf-e45f07349fb9"
"","en","Kiln Walker","2","91678632-ebe6-41b6-9250-cd3ffd63663b"
"","en","Sundial of the Infinite","2","36d3da9c-cb7a-4cea-b6e6-6722bd16c73c"
"","en","Altar of the Goyf","3","e0b3a98f-2b3c-438b-b78c-eef8d917f68e"
"","en","Conversion Chamber","5","14d5a8f3-05b6-4bb7-bbe1-e753e22cbb50"
"","en","Coldsteel Heart","3","b2548ad2-3c62-4ed1-899c-1002b46cdd8f"
"","en","Civic Saber","6","f63c1112-4cfc-4af9-85a9-4431886f19bb"
"","en","Firemind Vessel","4","9591f918-df2e-4663-b622-f731b0e01b6d"
"","en","Nevinyrral's Disk","2","5c9e6af4-522c-4dfa-895a-6946fe983e3c"
"","en","Caged Sun","1","dfe6f9ec-3b7f-4c11-acd1-440e14217e5d"
"","en","God-Pharaoh's Statue","2","7dce06ba-c1e1-45ec-82a7-fc10b0fa8870"
"","en","Thrumming Stone","2","14adc0af-de61-4872-916c-3cf480dece46"
"","en","Vedalken Orrery","2","44067327-6fe3-4222-b591-6d14d0e360d7"
"","en","Liquimetal Torque","5","13c6101a-da40-4785-8ccb-4e779bbbdb55"
"","en","Dragon Arch","3","d2312a56-088f-42f9-9bd2-7b0b94935236"
"","en","Livewire Lash","3","a4ac4633-066b-4897-b484-2ec654c7eaa1"
"","en","Sanctuary Raptor","3","ccbdb1eb-2546-4c1a-bfab-ef61bdadd364"
"","en","Aether Vial","1","11e8d2fd-b132-4807-9410-8edeffa519ed"
"","en","Darksteel Plate","1","3f99fb1e-99a6-4c83-98eb-7bff23996a7f"
"","en","Nim Deathmantle","5","787b1cc8-42b4-4d3e-9b8a-a252de297b1a"
"","en","Conqueror's Flail","2","d5f5399a-26c6-4ecd-9715-f6440f6958f1"
"","en","Sensei's Divining Top","4","e5142b7a-e580-4737-a4aa-2590f6610ceb"
"","en","Bloodforged Battle-Axe","2","e1939833-05e5-4cbd-b766-7837e72e5929"
"","en","Skinwing","6","3c65e0ff-7dab-4090-8a99-f42d486728c9"
"","en","Scepter of Empires","3","54f1aaef-94cc-45ab-99c9-8ffdcf331a7b"
"","en","Shrine of Burning Rage","3","d1a8afef-fa50-4aeb-94de-a4d90b1e5631"
"","en","Whispersilk Cloak","5","8b49e2c5-c447-45f4-979d-68556f6cd647"
"","en","Shrine of Boundless Growth","2","b2ec7b95-667f-43ed-b310-b657befd55a2"
"","en","Isolation Cell","3","c5e72c64-cb0e-4a04-97d0-3537bb0420cd"
"","en","Memnite","1","975459ba-e1c2-4800-a3fa-5c0cf8ce728f"
"","en","Rusted Relic","1","797a4456-1677-49d5-bb4f-4fb062522f1e"
"","en","Ornithopter","3","ddb96645-44d2-426c-90cb-3186297a8728"
"","en","Shrine of Limitless Power","2","61873223-f378-4478-9cf3-f1326eb76834"
"","en","Crown of Empires","8","d4e36991-7b9f-4cc7-8da2-55b8baf19d70"
"","en","Worn Powerstone","1","05812009-d1b8-4775-8188-f05cfdb4feed"
"","en","Puppet Strings","2","53e0bb82-c64a-4ae6-962a-7a0c45329159"
"","en","Monoskelion","4","4736aae2-5136-4f8f-9283-baf6b542a6a8"
"","en","Batterbone","4","94266c32-774f-42fa-84d7-7b646c950587"
"","en","Stone Golem","3","1b4de70a-729b-4566-b6f3-c76f551405a5"
"","en","Adaptive Automaton","1","ba16bfb3-dbd3-4b3a-b155-08b613268d57"
"","en","The Underworld Cookbook","2","039d62b0-3309-4424-a2ea-5a0d88d4bd72"
"","en","Thran Golem","5","1d812b2b-3dcd-4aed-9f8a-ddc2f1561c6f"
"","en","Nettlecyst","1","4a0bb5dc-75a6-4bd6-81f8-611197fb0fba"
"","en","Ugin's Conjurant","3","9957ecca-5ea0-446f-bfd3-46c2aaa42f08"
"","en","Golem Artisan","1","441a3345-2507-46ed-bdb3-c5c45d17da51"
"","en","Dermotaxi","2","43a37428-e969-4c0c-8e1c-55d1adf9c171"
"","en","Precursor Golem","1","dc90d632-fc78-4ae6-83c6-314ee5744de5"
"","en","Serrated Arrows","2","1519b17c-9003-43e0-958f-1fcd20ab2d70"
"","en","Shrine of Loyal Legions","2","d13563c7-abe0-4760-9b4c-841de47dbc46"
"","en","Sickleslicer","3","62f449cc-461e-4e89-8cd2-83e539bb40f4"
"","en","Core Prowler","4","05414ba7-0f59-4c73-931c-e599d149d3ba"
"","en","Greatsword","2","63b4041d-7c95-4cb9-a18b-6568db05942b"
"","en","Grafted Exoskeleton","1","f86a9d3f-43a8-4da3-9eed-353582986140"
"","en","Angel's Feather","5","69cf2f25-dc3e-457d-9d50-22a966a20d5e"
"","en","Myr Superion","2","290c6036-02a3-43fa-b0d4-af3818794c3c"
"","en","Quicksilver Amulet","1","04c0357a-e98d-4c49-83ad-d7a8ebe7e2d1"
"","en","Darksteel Relic","3","0fd8c918-62d9-41be-a3e1-32ddac71b7e7"
"","en","Power Armor","1","20bc8710-3d56-45fb-81e7-383a274a2374"
"","en","Phyrexian Colossus","1","25ff2fcb-dcf4-41dc-8178-8e3f6c7839fa"
"","en","Throne of Empires","1","87352716-4cf6-4b2f-bb0a-b7aafae64478"
"","en","Phyrexian Processor","1","04789161-f0a8-4ba5-832f-4d585c5117a6"
"","en","Solemn Simulacrum","2","d6a3672f-c0d3-4504-8886-e50cd30295be"
"","en","Demon's Horn","8","cd708b10-472f-44b1-9b62-668da6104ef5"
"","en","Alloy Myr","2","e8d2180b-f54c-47a9-9458-28e7a19e35ee"
"","en","Jinxed Idol","1","763cb2dc-c8ea-4bfc-a576-ae1641057bf7"
"","en","Darksteel Myr","1","0f5712cf-c6a9-4a2e-90db-8ca17c621724"
"","en","Palladium Myr","3","27305aad-f1bd-4895-8611-143bc0250bee"
"","en","Rusted Sentinel","4","cba5fc44-4b9a-418b-a4e0-26d2c3a1eca4"
"","en","Coalition Relic","1","ef44324a-32bd-47e9-8fd9-258ba668de53"
"","en","Filigree Attendant","2","e0cb828c-a19b-4e6d-853f-85e5ea7cadf8"
"","en","Phyrexian Totem","1","31593a02-d026-4108-82e0-21ad5ff8c890"
"","en","Dragon's Claw","6","0d732b87-08e5-41b6-8448-62dd6bf20d9c"
"","en","Mindcrank","2","8858a941-8175-476d-8177-2db4ffdcb3ad"
"","en","Shrine of Piercing Vision","1","9b150924-f83c-410e-aaab-ff2d06c9d356"
"","en","Crumbling Colossus","5","b09afa3b-c172-4cd7-b605-bacbfbd07c24"
"","en","Academy Manufactor","1","90744c2c-6dd7-4623-8cbf-b138b83ee88f"
"","en","Necropouncer","3","4ed51dbc-bbec-4c78-a71e-26322a8d2439"
"","en","Wurm's Tooth","4","da965767-a8b1-4725-ae20-65c18e37ad27"
"","en","Kraken's Eye","4","48052433-c4d3-434e-a609-e8400150a0f6"
"","en","Swiftfoot Boots","7","16c23cde-e1c0-4cdf-ae59-18d64db518d4"
"","en","Steel Dromedary","2","d8dcff03-0ef9-4485-80db-5447e9ca4ef9"
"","en","Lightning Greaves","1","8d9f47af-5929-44f4-bc6b-3ac7e521177d"
"","en","Vectis Gloves","2","6cc098a4-24fa-492f-91f0-2e8b482c823b"
"","en","Zuran Orb","3","618c8ecc-686d-41de-b9b1-1a7ee9cc7c14"
"","en","Trigon of Thought","2","f8da37ba-52e3-417e-8d7b-6c3e060552a4"
"","en","Worldslayer","2","db6c6b15-40f3-4556-978f-878bedb13762"
"","en","Hornet Cannon","1","a3ea39a8-48d1-4a58-8662-88841eabec92"
"","en","Surge Node","3","743fc231-2ab3-42f1-9dd3-af42241229aa"
"","en","Voltaic Key","2","6dd61957-f3a2-4976-8f15-88258f71406a"
"","en","Elixir of Immortality","5","6741ab27-9e1f-4aa5-96b9-b450eda7c5c2"
"","en","The Rack","1","696d1e25-5c25-4522-b085-90d49fe23a18"
"","en","Magnetic Mine","1","5ed2f7dc-3ada-4490-8c1f-1d03bd4840f5"
"","en","Hex Parasite","2","43502078-5349-4e29-8e7d-277654a9a71e"
"","en","Spellskite","1","72204934-f5aa-4559-8f7e-7b0b223580d0"
"","en","Ogre's Cleaver","4","ec319380-bede-49e8-9d0c-473688033601"
"","en","Phyrexian Vault","1","e184c465-4f19-4054-b853-dbf8c2efb4aa"
"","en","Viridian Claw","1","79650c82-2364-441c-9df3-fe9d8255374b"
"","en","Kite Shield","1","1a00d1e1-aaa4-4f4d-a887-1e477820d2c6"
"","en","Signal Pest","2","be065962-f2ed-4ab9-be6b-bfc66d63ff4e"
"","en","Druidic Satchel","1","ccc796ae-360f-4a3f-83d3-610ff3162b9a"
"","en","Omen Machine","1","0ff4e35f-2a82-4d3c-86c5-ae05a5abc4d7"
"","en","Patchwork Gnomes","1","3002ccef-5322-4f99-9fce-3b4303347240"
"","en","Void Mirror","1","6f906219-7a6a-427b-93c4-4d958cbd171c"
"","en","Extruder","1","e94e53f0-cfca-4b40-9867-94ea771463cd"
"","en","Cursed Totem","2","5dde91a9-7d2d-4a7b-861a-3d1c16ec79d9"
"","en","Brainstone","1","10b9a9f6-5be5-47aa-8e2f-576d06c5abb9"
"","en","Cloud Key","2","6f880de5-8fc5-4e4e-a4bb-cc3e61a7697b"
"","en","Stuffy Doll","1","978c2c7d-6898-4be2-aed7-e673210ce654"
"","en","Clockwork Hydra","1","babba9f7-86e4-4e11-9fb8-acd50fbd8031"
"","en","Witchbane Orb","2","53e0bf16-62f5-4b62-96e8-bc7e049bcf89"
"","en","Edifice of Authority","3","66e6fa29-087f-4da6-9114-30feec708560"
"","en","Boarded Window","1","f02cf94c-94d3-4c4c-a7ae-b4d48ef5b14e"
"","en","Tower of Calamities","2","8a77391b-5727-4408-bb50-970f7a13a83c"
"","en","Semblance Anvil","3","0380b46d-1660-404d-9d11-705d8809ea46"
"","en","Trigon of Infestation","1","be409a80-846c-4883-8aee-c2e3f973fc0f"
"","en","Weapon Rack","4","89ca22d2-3ba5-4173-9c8c-6587a901ff4a"
"","en","Stonecoil Serpent","3","b34bf7fd-9fe3-43e2-8cfe-7ce7cff08afe"
"","en","Merchant's Dockhand","1","955b4bc9-1ded-4f23-b415-ab968c681eb7"
"","en","Implement of Malice","1","2e45ca82-e387-4df0-890d-d53a7d0dadf7"
"","en","Lashwrithe","2","de21d433-5c2c-49c0-80d1-bf6e8471f9d4"
"","en","Visage of Bolas","1","f29bbfe2-d59f-4361-8ea4-6a8d1b909769"
"","en","Relic of Legends","3","64a2809e-c441-416c-90ff-6fb1e246dff3"
"","en","Jodah's Codex","4","d636da1e-4cc6-40a1-bd83-cc0dd761b1cc"
"","en","Icy Manipulator","8","9fd9b205-817e-4ca4-8a29-3c2b6cbf7207"
"","en","Stensia Bloodhall","2","cc2741d8-2c02-4acd-8ca2-55b4bf6aef1c"
"","en","Shrine of the Forsaken Gods","1","40838c37-3a23-4639-b3ff-879cf4b73d7a"
"","en","Cascading Cataracts","2","2f3fbd9b-91ab-4691-a916-e20db8ebc513"
"","en","Kessig Wolf Run","1","814e1393-34e1-4a31-98c5-97a3290a105b"
"","en","Nephalia Drownyard","1","7e332d52-7533-4d71-a4ba-36874f5ea3fa"
"","en","Ghost Quarter","1","12f8071c-8955-4aa2-889c-6043df047223"
"","en","City of Brass","1","bed4a63d-632a-4a3a-b35f-f8e155237d27"
"","en","Razortide Bridge","7","e7ea7395-430e-4036-92c9-17a850ec2371"
"","en","Karn's Bastion","2","a72a437d-2b69-4dad-a537-aab24168dd3c"
"","en","Tanglepool Bridge","3","57d2b895-8921-4615-a674-fb85eed5ea3f"
"","en","Mishra's Factory","6","7c05c946-66c3-4785-90f9-ca0c606e036b"
"","en","Orzhov Basilica","5","b4895407-2ff7-4a68-b47e-eb9733c95451"
"","en","Boros Garrison","4","d7cd5af5-67de-4d4d-b84f-5f2c95bee52e"
"","en","Shivan Oasis","1","6d11de19-fb40-4dc6-ad61-3b7e95163c0b"
"","en","Selesnya Sanctuary","4","e8af7e5a-806b-4264-9010-f497b40a7fb4"
"","en","Azorius Chancery","4","7084fc02-8941-4a4f-805d-3c1625cf1d58"
"","en","Izzet Boilerworks","3","eb746aeb-7595-4b45-8ffc-90f220308960"
"","en","Golgari Rot Farm","2","5a9b093d-a483-4c7d-81b5-9c70c866bbb1"
"","en","Scalding Tarn","2","71e491c5-8c07-449b-b2f1-ffa052e6d311"
"","en","Rootbound Crag","1","b6f59e19-9ac1-4f86-893e-5b3364122fc6"
"","en","Rakdos Carnarium","6","19906ffa-c43e-4c11-b9c0-4a8b77d6691a"
"","en","Dragonskull Summit","2","8c5a9cb7-6c97-47fd-acd0-bc6dd11b77b4"
"","en","Dimir Aqueduct","4","877b7b90-80d4-4cad-af7c-a0b36c590ca0"
"","en","Contested War Zone","1","bee9b696-5203-4235-9bdd-f2a389d69813"
"","en","Phyrexia's Core","2","8d8df09f-d22f-4f29-b920-358433f81b76"
"","en","Gruul Turf","4","294b7e06-4758-4590-b1f0-b7f97537218f"
"","en","Ziatora's Proving Ground","4","75fdce80-e338-4a50-bdc6-786511feaeef"
"","en","Treetop Village","1","14394198-0993-46ee-a3ea-5c7084a78772"
"","en","Mystic Monastery","4","46b0efe1-958c-4d13-9464-b140080014e7"
"","en","Opulent Palace","4","ef77912d-b9f5-4785-a57c-077275605d06"
"","en","Sandsteppe Citadel","4","b5265db7-5165-469c-bdff-978a5cefc034"
"","en","Frontier Bivouac","4","cd5d50df-b555-4e81-bf21-756ed71a64de"
"","en","Nomad Outpost","4","9c003287-993d-4cc2-8b91-47919dbaa1ec"
"","en","Simic Growth Chamber","5","f511cf93-3443-4e35-8425-a1e2d24a6157"
"","en","Misty Rainforest","1","88231c0d-0cc8-44ec-bf95-81d1710ac141"
"","en","Terramorphic Expanse","12","5adceb34-78c7-40dd-af31-6fb282d577ca"
"","en","Slagwoods Bridge","6","e51b48e9-a75a-4acd-9462-5e1ac2b0d803"
"","en","Rustvale Bridge","6","2207467a-b82a-47ae-8867-15a859328fe9"
"","en","Silverbluff Bridge","5","d80dc025-c2c4-48c2-8354-7d9ddb430eb9"
"","en","Drossforge Bridge","2","5b46b8d8-723a-4752-b97d-29ef83bd294c"
"","en","Goldmire Bridge","6","dbe2a1fa-196f-497f-a15f-0b3b04da9cbb"
"","en","Darkmoss Bridge","4","f11f0be9-b9f7-45d2-9499-c5d849d7289f"
"","en","Mistvault Bridge","5","9f36a6e2-3e51-4a30-a225-10cfe6650b9d"
"","en","Path of Ancestry","8","43710f35-c43f-48bf-82e1-64ba5c3fa03e"
"","en","Interplanar Beacon","3","132d8e2a-e1dd-4867-8e8c-e48b9450b350"
"","en","Gateway Plaza","7","81d69cf2-8643-4926-857e-febbd54d870f"
"","en","Polluted Mire","2","f204cbfb-c84e-4d2b-9ef3-518f3237e718"
"","en","Castle Vantress","3","dcf70844-18b1-4046-ae1d-ef41790bdcde"
"","en","Riptide Laboratory","1","25a9cb87-e572-4885-8561-1d4b158ec7e4"
"","en","Hall of Oracles","2","7642dddd-4461-46dd-b396-9e0a89f7232e"
"","en","Archway Commons","4","f6f6a2ff-7eb7-4680-af2b-e69ac88a65c9"
"","en","Spire of Industry","1","db4f8604-4c00-4efa-819f-f643a78e4119"
"","en","Command Tower","8","77a679dd-220c-4fbe-a158-a8db57f55b86"
"","en","Castle Garenbrig","1","e3c2c66c-f7f0-41d5-a805-a129aeaf1b75"
"","en","Blast Zone","1","c5e911be-8166-4263-8c57-e86358b8ceb8"
"","en","Thornglint Bridge","6","9d483643-6a11-47f7-a0aa-190e0179525f"
"","en","Sunpetal Grove","1","0f234312-00e8-49f7-a489-f4c316b0a81a"
"","en","Molten Slagheap","4","4d952491-3a33-42af-9748-d2cb9c5a2f76"
"","en","Swarmyard","1","b89329f2-d386-40a7-9098-6d80beeb8843"
"","en","Saltcrusted Steppe","4","f4d757f1-9398-494f-9a24-b01c5c8c6db5"
"","en","Gavony Township","4","e39a449a-5681-49af-a58d-d15d470d0735"
"","en","Raugrin Triome","4","02138fbb-3962-4348-8d31-faaefba0b8b2"
"","en","Indatha Triome","4","2b74bb81-fb9a-40e5-a941-e517430b52f5"
"","en","Zagoth Triome","4","cc520518-2063-4b57-a0d4-10cf62a7175e"
"","en","Ketria Triome","4","a249b1f4-2b22-4b67-a207-e0c4ae95d2e1"
"","en","Savai Triome","4","748e6a61-9c1f-4225-9f04-e54002f63ac3"
"","en","Jetmir's Garden","4","26d40e03-6de4-4373-9fbf-04c1dd79e995"
"","en","Rogue's Passage","8","e1f1dd27-be41-4bfa-b59d-3a002647f1ad"
"","en","Xander's Lounge","4","54f449ff-4025-465e-9ec5-a5cf42c4c9d3"
"","en","Rupture Spire","6","c7ef4b15-efab-4255-ac2d-7794f253aa52"
"","en","Reliquary Tower","1","2bdb402f-b3a9-499c-8b00-31a36c3cba89"
"","en","Raffine's Tower","4","a2c56479-4bee-4edb-80d7-4af010b7c793"
"","en","Spara's Headquarters","4","7363f1fb-9af3-4212-921f-d59533faf0e5"
"","en","Evolving Wilds","4","238de888-b1bd-4cce-9aa2-d0dd69ae7f0d"
"","en","Drowned Catacomb","1","8ef728f1-5153-47d6-8f9c-dfd473ee0750"
"","en","Pillar of the Paruns","2","4c66bacf-ad9a-40c3-a2b7-464be8d4dd24"
"","en","Slippery Karst","2","a8c55693-2111-4406-997e-0ad929931c8c"
"","en","The Ur-Dragon","1","7e78b70b-0c67-4f14-8ad7-c9f8e3f59743"
"","en","Oloro, Ageless Ascetic","1","abf8df47-405c-42d8-be9e-0f0d0a49589b"
"","en","Edgar Markov","1","8d94b8ec-ecda-43c8-a60e-1ba33e6a54a4"
"","en","Jeska, Thrice Reborn","1","48caf4c4-745c-4072-bf3d-1a3fa7c3bc9c"
"","en","Teferi, Temporal Pilgrim","1","23a4f1ec-eadf-4f1e-8821-f22293ad2580"
"","en","Balefire Dragon","1","468d5308-2a6c-440e-a8d0-1c5e084afb82"
"","en","Breathless Knight","4","c4785739-821d-49b0-a298-3c2b95e16972"
"","en","Chrome Courier","7","a11d8da1-a183-470a-b4ed-2e35ac5ab9a9"
"","en","Agony Warp","13","5890a23e-1da0-432b-8dc8-85b92dee9ba1"
"","en","Qasali Pridemage","8","a103646d-b363-4896-a48f-0527d746587e"
"","en","Cartel Aristocrat","8","17906962-d89f-42ae-b019-22974490513c"
"","en","Fireblade Artist","10","df03ac18-1ab4-4264-9821-3f92333c3ed8"
"","en","Glowspore Shaman","6","541f56d8-3ea1-4750-b88d-c5a7837681b5"
"","en","Wavesifter","4","0a269277-7f4e-40de-a2b4-53aa50cfd665"
"","en","Bloodwater Entity","11","cdddab31-1455-4b31-ba81-c346e608c34e"
"","en","Winged Coatl","10","400862ac-f229-4f73-949c-779f6bfa868b"
"","en","Lyev Skyknight","11","2f3e1033-428a-4263-8813-fdb8bb4b6425"
"","en","Izzet Charm","10","58f4b8a7-4153-4694-9aae-f61d3124c785"
"","en","Ground Assault","10","e8c61bd1-4bf5-4c38-835d-2249f8e8d5d4"
"","en","Auger Spree","8","f0d7413b-2ad3-4e8f-8728-5649f938d06e"
"","en","Call to the Feast","8","cf31f32f-bbca-4e70-93ca-f74c20202939"
"","en","Dreg Mangler","9","162a865b-617d-40bf-900f-4aeca3602600"
"","en","Niv-Mizzet, Parun","1","3035a97f-5104-4b56-84a4-5206e75607fc"
"","en","Drana's Emissary","1","99e82d47-9bbb-4bf9-a935-2c0b27b64a84"
"","en","Banish into Fable","2","2b5e4c5d-7d1d-4426-8351-35c12e29d9c3"
"","en","Drown in the Loch","3","eb7b9762-740b-4c1c-a411-20dbf023aea5"
"","en","Deathless Knight","2","39c6e952-97b5-435c-a7fd-6271ddc23200"
"","en","Oath of Ajani","2","968c7d5a-b037-4ff7-b6d2-df00adf5691b"
"","en","Dark Intimations","1","dd8f103c-a688-4f22-ae59-2bce1db9d44a"
"","en","Obelisk Spider","2","ae054604-0d77-45d0-b17b-55a83fb18e39"
"","en","Ratadrabik of Urborg","1","9315812d-03e8-4eb4-a693-e7adf281f7fb"
"","en","Tatyova, Benthic Druid","4","93657aaa-7a0f-49ad-b026-6f79b3bd6768"
"","en","Ojutai, Soul of Winter","1","7eb90a6b-da46-44ab-88b8-31aaffdee75b"
"","en","Dromoka, the Eternal","2","b8db6ab8-cd12-431a-bf18-28464cf03509"
"","en","Kolaghan, the Storm's Fury","2","85b6ec91-0ecc-431c-bf85-220c615e0a80"
"","en","Enduring Scalelord","1","6c972b40-4b65-4b58-864d-41c650782cae"
"","en","Leyline Prowler","4","c5d9286d-449b-4959-98ae-bd6a35be221d"
"","en","Evil Twin","1","7b1969ce-3bf1-4beb-bbf8-22edfda8e3f8"
"","en","Heaven // Earth","2","fe1a4032-efbb-4f72-9181-994b2b35f598"
"","en","Hallowed Respite","3","f2877523-6321-47e6-8be4-755ec21676c6"
"","en","Ivorytusk Fortress","2","75a8df73-0141-4c07-87d8-b1f34a4b374b"
"","en","Lochmere Serpent","1","3287beea-747c-4cb6-aea5-051e85c5de8d"
"","en","Loch Dragon","2","9a99088e-7162-4e65-867f-bca1c7400ce3"
"","en","Faeburrow Elder","2","c817cf1f-c0fe-49ab-a8e9-1d09b4c15e57"
"","en","Foundry Helix","6","9c54b7c6-f94c-4349-8725-319c54240409"
"","en","Terminal Agony","6","314e94ad-0e12-48bb-aae1-2c842943114a"
"","en","Goblin Anarchomancer","5","633a3423-501d-4b22-95a6-743233be521e"
"","en","Dihada's Ploy","4","9091e8dc-b546-4b74-9dc9-aef55f60d13a"
"","en","Gerrard's Command","1","cdb56601-35dd-4b79-80d1-1dff785e32cd"
"","en","Storm God's Oracle","2","a6d22f24-f752-4bc8-ba97-061b2c060ec8"
"","en","Apostle's Blessing","8","fdfbc07e-d726-4d42-9394-6aa0f5fc3a3a"
"","en","Trespassing Souleater","6","b5263269-9f64-43de-9e82-408644dbc628"
"","en","Detection Tower","4","02f99756-d334-4dba-a375-ba3d91ecae62"
"","en","Opal Palace","8","3e639915-9c9c-482f-ad9b-b8158f2971e1"
"","en","Mystifying Maze","1","faeeb2f8-0aa1-4f3e-848d-f4233996055b"
"","en","Buried Ruin","4","1f3dd48b-20a9-436a-a518-5eb77e17609c"
"","en","Emergence Zone","2","ab95f6e7-b806-47fe-a071-6c38b3176d94"
"","en","Elfhame Palace","1","1ddd0084-349d-4d5f-86af-a3a65dcce73a"
"","en","Glacial Fortress","1","cef133d9-26d2-4a1e-8d6a-829f1067c169"
"","en","Power Depot","3","032eba04-0a63-4823-85e1-64861330a8d7"
"","en","Rapacious One","1","be25bcb7-2be6-4257-8762-2a26dc8a16ff"
"","en","Ancient Stirrings","1","726039a0-6c0d-48ef-9b42-99de5d4e41d2"
"","en","Bearer of Silence","1","50460cce-ee1c-4384-bb0c-d90616e0d2e9"
"","en","Kozilek's Return","1","72765559-0a78-4aa3-827e-cb4612720991"
"","en","Spawning Bed","1","e3a532b2-de88-40af-8961-b01eada05bd3"
"","en","Touch of the Void","1","006ead4a-dc57-4856-8e13-235ba55483e6"
"","en","Skittering Invasion","1","270f0e5b-2c46-4816-a195-cfce16570bde"
"","en","Oracle of Dust","1","2c121d73-0c87-4a3f-b013-4f9314e22606"
"","en","Tide Drifter","1","4c590579-e0ef-4839-8f67-f52813cd9fe7"
